lora_mac-INFO-  2021-08-06 14:42:29,740-Init MAC
main-DEBUG-  2021-08-06 14:43:02,606-[31: DBG : LoRa PHY  ] UART response:radio_rx  01000002611B0303
main-DEBUG-  2021-08-06 14:43:02,606-[31: DBG : LoRa PHY  ] compare response with:radio_err
main-DEBUG-  2021-08-06 14:43:02,607-[31: DBG : LoRa PHY  ] compare response with:radio_rx
main-DEBUG-  2021-08-06 14:43:02,608-[31: DBG : LoRa PHY  ] created frame a LoRa frame
main-DEBUG-  2021-08-06 14:43:02,628-[31: INFO: LoRa PHY  ] PHY RX:01000002611B0303
main-DEBUG-  2021-08-06 14:43:02,628-[31: INFO: LoRa MAC  ] RX LoRa frame: {src:1:0 dest:2:24859 k:0 seq:3 next:0 cmd:3 data:
main-DEBUG-  2021-08-06 14:43:02,629-[31: INFO: LoRa MAC  ] ACK!
main-DEBUG-  2021-08-06 14:43:02,630-[31: DBG : LoRa MAC  ] STOP retransmit timer thanks to correct ACK
main-DEBUG-  2021-08-06 14:43:02,641-[31: DBG : LoRa PHY  ]  expected !
main-DEBUG-  2021-08-06 14:43:02,642-[31: DBG : LoRa MAC  ] state is READY
main-DEBUG-  2021-08-06 14:43:02,643-[31: WARN: LoRa MAC  ] buf not empty: 0
main-DEBUG-  2021-08-06 14:43:02,644-[31: DBG : LoRa PHY  ] wait can send
main-DEBUG-  2021-08-06 14:43:02,644-[31: DBG : LoRa PHY  ] can send !
main-DEBUG-  2021-08-06 14:43:02,920-[31: INFO: RPL       ] received a multicast-DIO from fe80::212:4b00:60d:b1f8, instance_id 0, DAG ID fd00::200:212:4b00:60d:611b, version 240, dtsn 240, rank 268
